1971,robert,166105
1972,robert,164204
1973,robert,159703
1974,robert,163193
1975,robert,156440
1976,robert,172616
1977,robert,179664
1978,robert,179878
1979,robert,190250
1980,robert,187735
1981,robert,179612
1982,robert,191430
1983,robert,197026
1984,robert,202354
1985,robert,199546
1986,robert,217732
1987,robert,209236
1988,robert,209505
1989,robert,258702
1990,robert,221568
1991,robert,214785
1992,robert,242396
1993,robert,238678
1994,robert,235917
1995,robert,231535
1996,robert,237098
1997,robert,229003
1998,robert,247630
1999,robert,246990
2000,robert,274378
2001,robert,274815
2002,robert,280785
2003,robert,291766
2004,robert,287187
2005,robert,260303
2006,robert,263802
2007,robert,279189
2008,robert,206625
2009,robert,25456
1889,john,1
1893,john,1
1899,john,1
1902,john,1
1914,john,1
1915,john,1
1919,john,1
1920,john,1
1925,john,3
1928,john,1
1946,john,1
1948,john,2
1957,john,1
1958,john,1
1960,john,1
1965,john,5
1966,john,1
1967,john,1
1968,john,1
1972,john,3
1973,john,1
1976,john,1
1980,john,2
1981,john,3
1982,john,1
1983,john,1
1986,john,1
1987,john,1
1990,john,1
1994,john,1
1996,john,1
1998,john,1
2000,john,2
2002,john,1
2004,john,2
2006,john,1
1803,william,1
1804,william,1
1814,william,1
1828,william,15
1830,william,1
1832,william,1
1836,william,1
1846,william,3
1850,william,3
1852,william,1
1853,william,50
1855,william,2
1871,william,1
1894,william,1
1897,william,4
1901,william,5
1903,william,11
1904,william,41
1905,william,1
1906,william,31
1907,william,1
1908,william,4
1909,william,4
1910,william,3
1911,william,2
1913,william,1
1915,william,1
1920,william,4
1924,william,1
1927,william,2
1931,william,1
1936,william,6
1937,william,1
1940,william,4
1954,william,1
1955,william,1
1958,william,1
1961,william,1
1966,william,3
1967,william,1
1972,william,1
1975,william,2
1978,william,3
1983,william,1
1985,william,1
1986,william,1
1987,william,9
1993,william,1
1998,william,2
2001,william,7
2002,william,2
2004,william,3
2005,william,6
2007,william,2
1764,dorothy,1
1782,dorothy,2
1799,dorothy,1
1803,dorothy,4
1808,dorothy,3
1811,dorothy,7
1813,dorothy,1
1814,dorothy,1
1818,dorothy,9
1819,dorothy,50
1822,dorothy,1
1823,dorothy,1
1825,dorothy,12
1826,dorothy,3
1827,dorothy,3
1829,dorothy,2
1831,dorothy,2
1832,dorothy,5
1833,dorothy,5
1834,dorothy,5
1835,dorothy,11
1836,dorothy,6
1837,dorothy,1
1838,dorothy,4
1839,dorothy,1
1840,dorothy,3
1841,dorothy,7
1842,dorothy,2
1843,dorothy,7
1844,dorothy,4
1845,dorothy,23
1846,dorothy,6
1847,dorothy,18
1848,dorothy,27
1849,dorothy,22
1850,dorothy,5
1851,dorothy,19
1852,dorothy,7
1853,dorothy,19
1854,dorothy,10
1855,dorothy,49
1856,dorothy,52
1857,dorothy,35
1858,dorothy,32
1859,dorothy,2
1860,dorothy,14
1861,dorothy,16
1862,dorothy,5
1863,dorothy,5
1864,dorothy,17
1865,dorothy,5
1866,dorothy,11
1867,dorothy,26
1868,dorothy,18
1869,dorothy,22
1870,dorothy,31
1871,dorothy,16
1872,dorothy,13
1873,dorothy,22
1874,dorothy,27
1875,dorothy,26
1876,dorothy,64
1877,dorothy,20
1878,dorothy,24
1879,dorothy,29
1880,dorothy,40
1881,dorothy,63
1882,dorothy,54
1883,dorothy,129
1884,dorothy,55
1885,dorothy,25
1886,dorothy,56
1887,dorothy,74
1888,dorothy,81
1889,dorothy,110
1890,dorothy,83
1891,dorothy,138
1892,dorothy,363
1893,dorothy,137
1894,dorothy,75
1895,dorothy,132
1896,dorothy,833
1897,dorothy,181
1898,dorothy,379
1899,dorothy,280
1900,dorothy,283
1901,dorothy,310
1902,dorothy,264
1903,dorothy,285
1904,dorothy,145
1905,dorothy,419
1906,dorothy,418
1907,dorothy,403
1908,dorothy,372
1909,dorothy,1481
1910,dorothy,567
1911,dorothy,589
1912,dorothy,493
1913,dorothy,422
1914,dorothy,572
1915,dorothy,550
1916,dorothy,585
1917,dorothy,987
1918,dorothy,545
1919,dorothy,909
1920,dorothy,859
1921,dorothy,489
1922,dorothy,960
1923,dorothy,369
1924,dorothy,429
1925,dorothy,728
1926,dorothy,706
1927,dorothy,762
1928,dorothy,707
1929,dorothy,731
1930,dorothy,628
1931,dorothy,1322
1932,dorothy,977
1933,dorothy,590
1934,dorothy,1407
1935,dorothy,642
1936,dorothy,1078
1937,dorothy,943
1938,dorothy,1011
1939,dorothy,1435
1940,dorothy,1257
1941,dorothy,824
1942,dorothy,572
1943,dorothy,562
1944,dorothy,432
1945,dorothy,623
1946,dorothy,612
1947,dorothy,691
1948,dorothy,851
1949,dorothy,903
1950,dorothy,1063
1951,dorothy,694
1952,dorothy,1126
1953,dorothy,729
1954,dorothy,784
1955,dorothy,733
1956,dorothy,708
1957,dorothy,1071
1958,dorothy,879
1959,dorothy,923
1960,dorothy,746
1961,dorothy,999
1962,dorothy,1057
1963,dorothy,1716
1964,dorothy,1148
1965,dorothy,1244
1966,dorothy,1406
1967,dorothy,1328
1968,dorothy,1241
1969,dorothy,1407
1970,dorothy,1031
1971,dorothy,993
1972,dorothy,1437
1973,dorothy,1072
1974,dorothy,1236
1975,dorothy,933
1976,dorothy,1187
1977,dorothy,1209
1978,dorothy,1300
1979,dorothy,2556
1980,dorothy,1494
1981,dorothy,1334
1982,dorothy,1921
1983,dorothy,1213
1984,dorothy,1549
1985,dorothy,1381
1986,dorothy,1621
1987,dorothy,1374
1988,dorothy,1778
1989,dorothy,1552
1990,dorothy,1861
1991,dorothy,1926
1992,dorothy,1244
1993,dorothy,1639
1994,dorothy,1182
1995,dorothy,1529
1996,dorothy,1227
1997,dorothy,706
1998,dorothy,1067
1999,dorothy,793
2000,dorothy,1445
2001,dorothy,666
2002,dorothy,1171
2003,dorothy,965
2004,dorothy,1414
2005,dorothy,911
2006,dorothy,558
2007,dorothy,585
2008,dorothy,227
2009,dorothy,46
1728,john,1
1729,john,1
1819,john,1
1841,john,1
1849,john,1
1853,john,1
1857,john,1
1868,john,1
1875,john,1
1878,john,1
1879,john,5
1880,john,27
1885,john,1
1887,john,1
1889,john,8
1894,john,4
1895,john,2
1896,john,13
1898,john,2
1903,john,26
1905,john,2
1906,john,2
1907,john,1
1908,john,1
1909,john,1
1910,john,12
1913,john,2
1921,john,1
1923,john,1
1924,john,7
1927,john,210
1928,john,276
1929,john,1
1930,john,83
1934,john,1
1935,john,2
1936,john,3
1937,john,3
1938,john,87
1939,john,1
1940,john,20
1941,john,204
1942,john,1
1944,john,1
1947,john,7
1948,john,1
1950,john,2
1955,john,1
1956,john,1
1957,john,131
1958,john,8
1960,john,1
1961,john,9
1962,john,2
1963,john,95
1964,john,4
1965,john,7
1966,john,10
1967,john,10
1968,john,1
1969,john,4
1970,john,3
1971,john,13
1972,john,15
1973,john,6
1974,john,8
1975,john,6
1976,john,8
1977,john,9
1978,john,14
1979,john,5
1980,john,12
1981,john,11
1982,john,15
1983,john,11
1984,john,11
1985,john,14
1986,john,20
1987,john,8
1988,john,27
1989,john,7
1990,john,46
1991,john,15
1992,john,9
1993,john,8
1994,john,8
1995,john,4
1996,john,4
1997,john,6
1998,john,9
1999,john,10
2000,john,3
2001,john,2
2003,john,1
2004,john,7
2005,john,1
2006,john,3
2007,john,1
2008,john,6
2009,john,1
1840,william,3
1859,william,1
1868,william,1
1870,william,3
1878,william,1
1880,william,1
1885,william,2
1889,william,1
1890,william,1
1892,william,2
1895,william,2
1897,william,1
1899,william,3
1900,william,1
1902,william,1
1904,william,1
1906,william,2
1911,william,1
1912,william,1
1914,william,1
1915,william,2
1917,william,1
1919,william,1
1922,william,1
1923,william,1
1927,william,1
1928,william,1
1930,william,1
1935,william,2
1941,william,2
1942,william,1
1949,william,1
1956,william,1
1957,william,2
1961,william,1
1966,william,2
1967,william,2
1968,william,1
1969,william,1
1970,william,2
1972,william,2
1975,william,1
1977,william,1
1978,william,1
1979,william,3
1980,william,3
1982,william,1
1983,william,2
1984,william,26
1985,william,3
1986,william,7
1987,william,2
1988,william,4
1989,william,8
1990,william,3
1992,william,8
1993,william,5
1994,william,2
1995,william,2
1997,william,2
1998,william,17
1999,william,7
2000,william,4
2001,william,1
2002,william,4
2003,william,3
2004,william,2
2005,william,1
2006,william,2
2007,william,4
2008,william,1
1590,helen,22
1592,helen,1
1600,helen,8
1663,helen,2
1666,helen,2
1690,helen,13
1693,helen,1
1713,helen,1
1735,helen,3
1741,helen,4
1747,helen,18
1758,helen,1
1759,helen,10
1762,helen,14
1764,helen,15
1765,helen,36
1782,helen,1
1783,helen,7
1785,helen,1
1786,helen,4
1790,helen,5
1791,helen,18
1792,helen,3
1793,helen,2
1794,helen,4
1795,helen,1
1797,helen,6
1798,helen,13
1799,helen,6
1800,helen,102
1801,helen,172
1802,helen,22
1803,helen,54
1804,helen,231
1805,helen,132
1806,helen,144
1807,helen,168
1808,helen,68
1809,helen,578
1810,helen,450
1811,helen,78
1812,helen,234
1813,helen,105
1814,helen,156
1815,helen,51
1816,helen,93
1817,helen,85
1818,helen,33
1819,helen,388
1820,helen,280
1821,helen,213
1822,helen,815
1823,helen,329
1824,helen,782
1825,helen,547
1826,helen,597
1827,helen,536
1828,helen,980
1829,helen,357
1830,helen,908
1831,helen,556
1832,helen,533
1833,helen,1411
1834,helen,5642
1835,helen,3705
1836,helen,1893
1837,helen,2016
1838,helen,1040
1839,helen,2837
1840,helen,1277
1841,helen,1335
1842,helen,1829
1843,helen,1252
1844,helen,1677
1845,helen,2181
1846,helen,2696
1847,helen,1915
1848,helen,2354
1849,helen,2028
1850,helen,3253
1851,helen,2327
1852,helen,2067
1853,helen,2894
1854,helen,2464
1855,helen,4961
1856,helen,4592
1857,helen,2623
1858,helen,1700
1859,helen,2429
1860,helen,3781
1861,helen,1189
1862,helen,953
1863,helen,1984
1864,helen,2271
1865,helen,2579
1866,helen,3731
1867,helen,2119
1868,helen,2604
1869,helen,4276
1870,helen,4224
1871,helen,2860
1872,helen,3703
1873,helen,4677
1874,helen,3323
1875,helen,4398
1876,helen,3542
1877,helen,2503
1878,helen,2748
1879,helen,2274
1880,helen,4543
1881,helen,6037
1882,helen,3532
1883,helen,4937
1884,helen,3292
1885,helen,3214
1886,helen,6894
1887,helen,3991
1888,helen,6616
1889,helen,4641
1890,helen,4867
1891,helen,5437
1892,helen,9045
1893,helen,6105
1894,helen,7220
1895,helen,5966
1896,helen,8991
1897,helen,7934
1898,helen,7626
1899,helen,8308
1900,helen,7031
1901,helen,12744
1902,helen,9419
1903,helen,11457
1904,helen,12042
1905,helen,11307
1906,helen,9502
1907,helen,10880
1908,helen,10402
1909,helen,15168
1910,helen,13537
1911,helen,15984
1912,helen,19113
1913,helen,13635
1914,helen,19085
1915,helen,19566
1916,helen,16939
1917,helen,18996
1918,helen,14250
1919,helen,13665
1920,helen,27938
1921,helen,20519
1922,helen,19653
1923,helen,9492
1924,helen,11070
1925,helen,10542
1926,helen,9584
1927,helen,11310
1928,helen,13187
1929,helen,11707
1930,helen,14806
1931,helen,12763
1932,helen,12055
1933,helen,11238
1934,helen,12661
1935,helen,14640
1936,helen,12307
1937,helen,16319
1938,helen,14096
1939,helen,15464
1940,helen,12485
1941,helen,13149
1942,helen,11026
1943,helen,9549
1944,helen,8706
1945,helen,8970
1946,helen,11363
1947,helen,14571
1948,helen,11986
1949,helen,13881
1950,helen,14824
1951,helen,15214
1952,helen,14345
1953,helen,12992
1954,helen,16574
1955,helen,15629
1956,helen,16813
1957,helen,18145
1958,helen,17004
1959,helen,16146
1960,helen,14965
1961,helen,18047
1962,helen,16895
1963,helen,21276
1964,helen,18982
1965,helen,17754
1966,helen,21044
1967,helen,24575
1968,helen,23120
1969,helen,24383
1970,helen,23397
1971,helen,21886
1972,helen,24601
1973,helen,23603
1974,helen,22842
1975,helen,24228
1976,helen,28786
1977,helen,24591
1978,helen,29287
1979,helen,28657
1980,helen,34136
1981,helen,28589
1982,helen,33216
1983,helen,30947
1984,helen,31659
1985,helen,31938
1986,helen,34176
1987,helen,30999
1988,helen,32217
1989,helen,38068
1990,helen,35366
1991,helen,37965
1992,helen,41612
1993,helen,41406
1994,helen,39230
1995,helen,41010
1996,helen,41340
1997,helen,40612
1998,helen,45091
1999,helen,47822
2000,helen,44964
2001,helen,42104
2002,helen,50901
2003,helen,50766
2004,helen,55505
2005,helen,49692
2006,helen,49638
2007,helen,47318
2008,helen,33496
2009,helen,6903
1830,james,1
1868,james,1
1888,james,1
1890,james,1
1894,james,10
1907,james,1
1911,james,1
1926,james,1
1939,james,1
1958,james,2
1964,james,2
1966,james,1
1967,james,1
1970,james,1
1971,james,2
1974,james,2
1975,james,2
1977,james,1
1979,james,2
1980,james,1
1982,james,2
1983,james,2
1984,james,3
1985,james,12
1986,james,2
1987,james,3
1988,james,1
1989,james,2
1990,james,1
1991,james,4
1992,james,1
1993,james,1
1994,james,1
1995,james,6
1998,james,4
2002,james,1
1743,john,2
1787,john,2
1794,john,1
1798,john,182
1801,john,48
1802,john,14
1803,john,5
1804,john,2
1805,john,11
1806,john,12
1807,john,34
1809,john,2
1810,john,13
1811,john,6
1812,john,1
1813,john,2
1814,john,4
1815,john,3
1816,john,5
1817,john,2
1818,john,4
1819,john,2
1820,john,3
1821,john,7
1822,john,2
1824,john,2
1825,john,8
1826,john,9
1827,john,2
1828,john,18
1829,john,16
1830,john,8
1831,john,63
1832,john,52
1833,john,15
1834,john,14
1835,john,39
1836,john,24
1837,john,9
1838,john,24
1839,john,19
1840,john,25
1841,john,11
1842,john,20
1843,john,19
1844,john,18
1845,john,49
1846,john,30
1847,john,32
1848,john,24
1849,john,127
1850,john,24
1851,john,15
1852,john,26
1853,john,21
1854,john,12
1855,john,28
1856,john,48
1857,john,28
1858,john,15
1859,john,15
1860,john,31
1861,john,19
1862,john,23
1863,john,7
1864,john,25
1865,john,19
1866,john,16
1867,john,15
1868,john,21
1869,john,16
1870,john,24
1871,john,14
1872,john,27
1873,john,14
1874,john,14
1875,john,16
1876,john,36
1877,john,10
1878,john,11
1879,john,58
1880,john,21
1881,john,15
1882,john,22
1883,john,64
1884,john,18
1885,john,24
1886,john,39
1887,john,18
1888,john,41
1889,john,14
1890,john,31
1891,john,27
1892,john,20
1893,john,13
1894,john,22
1895,john,18
1896,john,153
1897,john,31
1898,john,25
1899,john,23
1900,john,46
1901,john,32
1902,john,48
1903,john,78
1904,john,21
1905,john,56
1906,john,51
1907,john,95
1908,john,43
1909,john,77
1910,john,64
1911,john,132
1912,john,52
1913,john,56
1914,john,74
1915,john,102
1916,john,63
1917,john,43
1918,john,41
1919,john,19
1920,john,21
1921,john,83
1922,john,29
1923,john,42
1924,john,18
1925,john,16
1926,john,17
1927,john,21
1928,john,115
1929,john,10
1930,john,12
1931,john,7
1932,john,22
1933,john,15
1934,john,18
1935,john,45
1936,john,18
1937,john,10
1938,john,13
1939,john,14
1940,john,30
1941,john,57
1942,john,8
1943,john,7
1944,john,5
1945,john,4
1946,john,6
1947,john,7
1948,john,7
1949,john,9
1950,john,13
1951,john,30
1952,john,7
1953,john,10
1954,john,6
1955,john,6
1956,john,12
1957,john,18
1958,john,12
1959,john,18
1960,john,19
1961,john,23
1962,john,15
1963,john,28
1964,john,10
1965,john,14
1966,john,25
1967,john,41
1968,john,10
1969,john,18
1970,john,21
1971,john,26
1972,john,9
1973,john,7
1974,john,3
1975,john,12
1976,john,3
1977,john,54
1978,john,8
1979,john,9
1980,john,9
1981,john,6
1982,john,7
1983,john,3
1984,john,1
1985,john,1
1986,john,4
1987,john,3
1988,john,1
1989,john,8
1990,john,10
1991,john,12
1992,john,4
1993,john,4
1994,john,5
1995,john,4
1996,john,2
1997,john,39
1998,john,7
1999,john,11
2000,john,66
2001,john,11
2002,john,14
2003,john,19
2004,john,9
2005,john,9
2006,john,8
2007,john,40
2008,john,6
1698,linda,1
1713,linda,1
1776,linda,2
1797,linda,1
1806,linda,7
1807,linda,1
1810,linda,2
1811,linda,1
1816,linda,10
1817,linda,1
1818,linda,1
1820,linda,1
1821,linda,2
1823,linda,8
1824,linda,1
1825,linda,3
1826,linda,2
1828,linda,1
1829,linda,1
1831,linda,4
1832,linda,5
1833,linda,1
1834,linda,3
1836,linda,47
1837,linda,1
1838,linda,4
1839,linda,4
1840,linda,10
1841,linda,1
1842,linda,50
1843,linda,5
1844,linda,4
1845,linda,13
1846,linda,2
1847,linda,230
1848,linda,9
1849,linda,15
1850,linda,54
1851,linda,15
1852,linda,64
1853,linda,60
1854,linda,54
1855,linda,357
1856,linda,340
1857,linda,215
1858,linda,93
1859,linda,104
1860,linda,938
1861,linda,247
1862,linda,548
1863,linda,37
1864,linda,320
1865,linda,51
1866,linda,59
1867,linda,515
1868,linda,720
1869,linda,72
1870,linda,835
1871,linda,349
1872,linda,108
1873,linda,48
1874,linda,158
1875,linda,402
1876,linda,40
1877,linda,1253
1878,linda,49
1879,linda,109
1880,linda,77
1881,linda,106
1882,linda,90
1883,linda,219
1884,linda,195
1885,linda,238
1886,linda,172
1887,linda,59
1888,linda,134
1889,linda,137
1890,linda,226
1891,linda,148
1892,linda,359
1893,linda,156
1894,linda,108
1895,linda,119
1896,linda,223
1897,linda,99
1898,linda,177
1899,linda,684
1900,linda,603
1901,linda,147
1902,linda,257
1903,linda,340
1904,linda,585
1905,linda,229
1906,linda,188
1907,linda,256
1908,linda,1290
1909,linda,348
1910,linda,523
1911,linda,316
1912,linda,492
1913,linda,833
1914,linda,748
1915,linda,610
1916,linda,2831
1917,linda,419
1918,linda,779
1919,linda,3048
1920,linda,2038
1921,linda,3692
1922,linda,1074
1923,linda,444
1924,linda,455
1925,linda,913
1926,linda,661
1927,linda,538
1928,linda,821
1929,linda,465
1930,linda,622
1931,linda,1299
1932,linda,940
1933,linda,272
1934,linda,413
1935,linda,1608
1936,linda,523
1937,linda,947
1938,linda,313
1939,linda,989
1940,linda,505
1941,linda,611
1942,linda,599
1943,linda,392
1944,linda,1476
1945,linda,832
1946,linda,1121
1947,linda,1146
1948,linda,1382
1949,linda,1424
1950,linda,1951
1951,linda,1200
1952,linda,1227
1953,linda,1369
1954,linda,2193
1955,linda,2152
1956,linda,3218
1957,linda,5173
1958,linda,3508
1959,linda,3288
1960,linda,2899
1961,linda,2699
1962,linda,3785
1963,linda,3797
1964,linda,3244
1965,linda,3265
1966,linda,4590
1967,linda,5518
1968,linda,8754
1969,linda,6421
1970,linda,6054
1971,linda,7021
1972,linda,7865
1973,linda,8138
1974,linda,8432
1975,linda,8931
1976,linda,10852
1977,linda,12009
1978,linda,12988
1979,linda,15451
1980,linda,12983
1981,linda,16126
1982,linda,18110
1983,linda,18098
1984,linda,18565
1985,linda,17591
1986,linda,19996
1987,linda,21202
1988,linda,21707
1989,linda,27056
1990,linda,24858
1991,linda,25919
1992,linda,31043
1993,linda,30762
1994,linda,31819
1995,linda,32181
1996,linda,33527
1997,linda,32486
1998,linda,37170
1999,linda,38274
2000,linda,36457
2001,linda,39990
2002,linda,42189
2003,linda,43948
2004,linda,47765
2005,linda,42034
2006,linda,37065
2007,linda,39910
2008,linda,31229
2009,linda,4277
1789,lisa,1
1799,lisa,1
1807,lisa,2
1808,lisa,2
1809,lisa,1
1810,lisa,1
1813,lisa,1
1815,lisa,3
1817,lisa,26
1818,lisa,5
1819,lisa,1
1820,lisa,55
1821,lisa,7
1822,lisa,1
1825,lisa,1
1826,lisa,3
1827,lisa,3
1829,lisa,2
1830,lisa,4
1831,lisa,5
1832,lisa,147
1833,lisa,1
1834,lisa,5
1835,lisa,10
1836,lisa,65
1837,lisa,6
1838,lisa,8
1839,lisa,3
1840,lisa,6
1841,lisa,5
1842,lisa,4
1843,lisa,11
1844,lisa,15
1845,lisa,272
1846,lisa,9
1847,lisa,9
1848,lisa,128
1849,lisa,157
1850,lisa,79
1851,lisa,193
1852,lisa,16
1853,lisa,219
1854,lisa,48
1855,lisa,63
1856,lisa,68
1857,lisa,68
1858,lisa,14
1859,lisa,23
1860,lisa,164
1861,lisa,68
1862,lisa,3
1863,lisa,18
1864,lisa,122
1865,lisa,12
1866,lisa,144
1867,lisa,23
1868,lisa,292
1869,lisa,226
1870,lisa,81
1871,lisa,96
1872,lisa,75
1873,lisa,149
1874,lisa,767
1875,lisa,67
1876,lisa,290
1877,lisa,94
1878,lisa,130
1879,lisa,52
1880,lisa,62
1881,lisa,301
1882,lisa,355
1883,lisa,222
1884,lisa,246
1885,lisa,263
1886,lisa,330
1887,lisa,370
1888,lisa,148
1889,lisa,321
1890,lisa,509
1891,lisa,133
1892,lisa,225
1893,lisa,305
1894,lisa,63
1895,lisa,544
1896,lisa,625
1897,lisa,1013
1898,lisa,173
1899,lisa,362
1900,lisa,329
1901,lisa,464
1902,lisa,1063
1903,lisa,542
1904,lisa,991
1905,lisa,531
1906,lisa,989
1907,lisa,892
1908,lisa,505
1909,lisa,345
1910,lisa,632
1911,lisa,679
1912,lisa,1141
1913,lisa,624
1914,lisa,1257
1915,lisa,805
1916,lisa,611
1917,lisa,1392
1918,lisa,625
1919,lisa,939
1920,lisa,1456
1921,lisa,675
1922,lisa,1125
1923,lisa,597
1924,lisa,904
1925,lisa,529
1926,lisa,795
1927,lisa,645
1928,lisa,656
1929,lisa,593
1930,lisa,748
1931,lisa,850
1932,lisa,355
1933,lisa,238
1934,lisa,438
1935,lisa,1193
1936,lisa,562
1937,lisa,766
1938,lisa,1302
1939,lisa,820
1940,lisa,551
1941,lisa,1483
1942,lisa,751
1943,lisa,731
1944,lisa,2748
1945,lisa,448
1946,lisa,795
1947,lisa,1867
1948,lisa,646
1949,lisa,1571
1950,lisa,1491
1951,lisa,820
1952,lisa,1045
1953,lisa,1890
1954,lisa,1803
1955,lisa,1195
1956,lisa,1255
1957,lisa,1694
1958,lisa,789
1959,lisa,1157
1960,lisa,2644
1961,lisa,2126
1962,lisa,1613
1963,lisa,2201
1964,lisa,2895
1965,lisa,1625
1966,lisa,2266
1967,lisa,2532
1968,lisa,2459
1969,lisa,3097
1970,lisa,2788
1971,lisa,4314
1972,lisa,3594
1973,lisa,2835
1974,lisa,2760
1975,lisa,3638
1976,lisa,3949
1977,lisa,4700
1978,lisa,5573
1979,lisa,6357
1980,lisa,6061
1981,lisa,7803
1982,lisa,8956
1983,lisa,9216
1984,lisa,9025
1985,lisa,10392
1986,lisa,14108
1987,lisa,9921
1988,lisa,10450
1989,lisa,13619
1990,lisa,14239
1991,lisa,13372
1992,lisa,14672
1993,lisa,17368
1994,lisa,16805
1995,lisa,15035
1996,lisa,22584
1997,lisa,20659
1998,lisa,22727
1999,lisa,21633
2000,lisa,25345
2001,lisa,29667
2002,lisa,35961
2003,lisa,31860
2004,lisa,38981
2005,lisa,30870
2006,lisa,37403
2007,lisa,37436
2008,lisa,27717
2009,lisa,3079
1811,mary,1
1831,mary,1
1848,mary,1
1854,mary,1
1860,mary,1
1867,mary,1
1879,mary,1
1887,mary,2
1888,mary,1
1894,mary,2
1897,mary,1
1902,mary,1
1905,mary,2
1910,mary,1
1920,mary,1
1925,mary,1
1928,mary,1
1932,mary,1
1935,mary,1
1937,mary,1
1939,mary,1
1942,mary,2
1944,mary,2
1948,mary,1
1956,mary,1
1962,mary,2
1964,mary,2
1967,mary,1
1968,mary,1
1969,mary,1
1971,mary,2
1976,mary,3
1977,mary,1
1979,mary,8
1980,mary,4
1981,mary,11
1982,mary,6
1984,mary,4
1985,mary,9
1986,mary,3
1989,mary,1
1991,mary,1
1993,mary,1
1994,mary,1
1995,mary,1
1996,mary,18
1997,mary,3
1998,mary,1
2000,mary,2
2002,mary,5
2003,mary,11
2004,mary,5
2005,mary,3
2006,mary,6
2007,mary,2
2008,mary,4
1747,mary,1
1836,mary,1
1852,mary,1
1853,mary,1
1871,mary,1
1873,mary,1
1882,mary,1
1898,mary,1
1906,mary,2
1918,mary,1
1935,mary,1
1944,mary,1
1952,mary,1
1954,mary,1
1959,mary,1
1963,mary,1
1966,mary,1
1967,mary,1
1970,mary,1
1971,mary,1
1973,mary,1
1975,mary,1
1977,mary,5
1978,mary,1
1980,mary,3
1981,mary,1
1983,mary,2
1984,mary,2
1985,mary,2
1986,mary,2
1987,mary,1
1988,mary,3
1989,mary,5
1991,mary,3
1992,mary,1
1993,mary,1
1994,mary,1
1995,mary,3
1998,mary,1
2000,mary,1
2003,mary,2
2004,mary,2
2005,mary,1
2007,mary,1
2008,mary,2
1839,william,1
1852,william,1
1853,william,2
1910,william,1
1943,william,9
1949,william,4
1962,william,1
1967,william,1
1968,william,1
1970,william,1
1971,william,1
1973,william,1
1976,william,2
1979,william,5
1982,william,3
1986,william,7
1988,william,2
1991,william,3
1992,william,10
1993,william,2
1995,william,1
1996,william,1
1997,william,2
1998,william,2
1999,william,4
2000,william,1
2006,william,4
1821,william,1
1855,william,1
1890,william,1
1891,william,1
1898,william,1
1903,william,1
1908,william,1
1909,william,18
1915,william,2
1929,william,1
1938,william,1
1945,william,2
1948,william,1
1954,william,1
1956,william,1
1958,william,1
1959,william,1
1961,william,1
1968,william,1
1969,william,2
1971,william,3
1972,william,1
1973,william,1
1974,william,3
1975,william,1
1976,william,1
1977,william,1
1978,william,1
1980,william,2
1983,william,3
1984,william,2
1986,william,1
1987,william,14
1988,william,1
1989,william,4
1990,william,2
1991,william,5
1992,william,2
1993,william,3
1995,william,3
1997,william,2
2000,william,1
2001,william,1
2002,william,1
2003,william,1
2008,william,5
1799,lisa,1
1801,lisa,1
1802,lisa,3
1803,lisa,1
1804,lisa,6
1805,lisa,1
1806,lisa,2
1807,lisa,2
1808,lisa,10
1809,lisa,3
1810,lisa,7
1811,lisa,7
1812,lisa,4
1813,lisa,10
1814,lisa,2
1815,lisa,5
1816,lisa,4
1817,lisa,4
1818,lisa,7
1819,lisa,5
1820,lisa,5
1821,lisa,3
1822,lisa,15
1823,lisa,7
1824,lisa,11
1825,lisa,9
1826,lisa,11
1827,lisa,7
1828,lisa,37
1829,lisa,12
1830,lisa,9
1831,lisa,17
1832,lisa,30
1833,lisa,19
1834,lisa,18
1835,lisa,30
1836,lisa,21
1837,lisa,21
1838,lisa,16
1839,lisa,12
1840,lisa,18
1841,lisa,17
1842,lisa,9
1843,lisa,23
1844,lisa,27
1845,lisa,17
1846,lisa,27
1847,lisa,17
1848,lisa,13
1849,lisa,13
1850,lisa,17
1851,lisa,18
1852,lisa,20
1853,lisa,21
1854,lisa,31
1855,lisa,32
1856,lisa,36
1857,lisa,21
1858,lisa,10
1859,lisa,27
1860,lisa,27
1861,lisa,13
1862,lisa,16
1863,lisa,21
1864,lisa,24
1865,lisa,16
1866,lisa,24
1867,lisa,22
1868,lisa,24
1869,lisa,18
1870,lisa,34
1871,lisa,20
1872,lisa,23
1873,lisa,29
1874,lisa,17
1875,lisa,33
1876,lisa,16
1877,lisa,30
1878,lisa,30
1879,lisa,25
1880,lisa,44
1881,lisa,32
1882,lisa,25
1883,lisa,33
1884,lisa,31
1885,lisa,29
1886,lisa,38
1887,lisa,23
1888,lisa,43
1889,lisa,59
1890,lisa,34
1891,lisa,62
1892,lisa,44
1893,lisa,21
1894,lisa,20
1895,lisa,39
1896,lisa,33
1897,lisa,36
1898,lisa,53
1899,lisa,42
1900,lisa,35
1901,lisa,30
1902,lisa,63
1903,lisa,79
1904,lisa,75
1905,lisa,38
1906,lisa,23
1907,lisa,31
1908,lisa,35
1909,lisa,62
1910,lisa,67
1911,lisa,79
1912,lisa,39
1913,lisa,64
1914,lisa,44
1915,lisa,57
1916,lisa,41
1917,lisa,57
1918,lisa,34
1919,lisa,28
1920,lisa,92
1921,lisa,40
1922,lisa,59
1923,lisa,31
1924,lisa,30
1925,lisa,26
1926,lisa,23
1927,lisa,31
1928,lisa,27
1929,lisa,63
1930,lisa,35
1931,lisa,27
